1,1,1,2019-05-15 21:53:30,51.06821,16.26414,6945.64,
1,1,1,2019-05-15 21:53:45,51.06767,16.26224,6821.86,
1,1,1,2019-05-15 21:54:00,51.06715,16.26047,6713.69,
1,1,1,2019-05-15 21:54:15,51.06691,16.25968,6660.25,
1,1,1,2019-05-15 21:57:00,51.06126,16.24226,5653.76,
1,1,1,2019-05-15 21:57:15,51.06068,16.24060,5553.00,
1,1,1,2019-05-15 21:57:30,51.05998,16.23882,5432.29,
1,1,1,2019-05-15 21:58:00,51.05931,16.23710,5335.48,
1,1,1,2019-05-15 21:58:15,51.05856,16.23549,5229.93,
1,1,1,2019-05-15 21:58:30,51.05775,16.23376,5136.73,
1,1,1,2019-05-15 21:59:00,51.05669,16.23184,5035.11,
1,1,1,2019-05-15 21:59:15,51.05571,16.23001,4935.51,
1,1,1,2019-05-15 21:59:30,51.05476,16.22810,4837.88,
1,1,1,2019-05-15 22:00:00,51.05383,16.22625,4742.18,
1,1,1,2019-05-15 22:00:15,51.05280,16.22433,4639.09,
1,1,1,2019-05-15 22:00:30,51.05191,16.22259,4547.32,
1,1,1,2019-05-15 22:01:00,51.05013,16.21862,4360.47,
1,1,1,2019-05-15 22:01:15,51.04906,16.21630,4257.17,
1,1,1,2019-05-15 22:01:30,51.04804,16.21411,4164.62,
1,1,1,2019-05-15 22:02:00,51.04696,16.21185,4074.09,
1,1,1,2019-05-15 22:02:15,51.04665,16.21119,4049.75,
1,1,1,2019-05-15 22:03:00,51.04338,16.20507,3791.34,
1,1,1,2019-05-15 22:03:15,51.04187,16.20306,3701.52,
1,1,1,2019-05-15 22:03:30,51.04139,16.20252,3672.06,
1,1,1,2019-05-15 22:04:00,51.03627,16.19838,3417.21,
1,1,1,2019-05-15 22:04:15,51.03432,16.19734,3329.59,
1,1,1,2019-05-15 22:04:30,51.03220,16.19621,3231.28,
1,1,1,2019-05-15 22:05:00,51.03024,16.19511,3148.44,
1,1,1,2019-05-15 22:05:15,51.02809,16.19411,3061.59,
1,1,1,2019-05-15 22:05:30,51.02590,16.19327,2971.19,
1,1,1,2019-05-15 22:06:00,51.02357,16.19243,2871.97,
1,1,1,2019-05-15 22:06:15,51.02147,16.19161,2781.61,
1,1,1,2019-05-15 22:06:30,51.01959,16.19089,2704.88,
1,1,1,2019-05-15 22:07:00,51.01778,16.19030,2625.02,
1,1,1,2019-05-15 22:07:15,51.01286,16.18866,2380.20,
1,1,1,2019-05-15 22:08:00,51.01125,16.18813,2296.12,
1,1,1,2019-05-15 22:08:15,51.00971,16.18773,2215.01,
1,1,1,2019-05-15 22:08:30,51.00801,16.18714,2145.32,
1,1,1,2019-05-15 22:09:00,51.00623,16.18638,2061.28,
1,1,1,2019-05-15 22:09:15,51.00443,16.18567,1972.64,
1,1,1,2019-05-15 22:09:30,51.00289,16.18488,1884.04,
1,1,1,2019-05-15 22:10:00,51.00141,16.18403,1803.02,
1,1,1,2019-05-15 22:10:15,51.00011,16.18322,1718.60,
1,1,1,2019-05-15 22:10:30,50.99892,16.18244,1621.85,
1,1,1,2019-05-15 22:10:45,50.99842,16.18198,1570.82,
1,1,1,2019-05-15 22:11:00,50.99741,16.18102,1450.17,
1,1,1,2019-05-15 22:26:00,50.98248,16.18020,226.62,
1,1,1,2019-05-15 22:26:15,50.98251,16.17933,231.66,
1,1,1,2019-05-15 22:27:00,50.98256,16.17930,221.70,
1,1,1,2019-05-15 22:27:15,50.98258,16.17929,218.62,
1,1,1,2019-05-15 22:28:00,50.98258,16.17926,225.72,
1,1,1,2019-05-15 22:28:15,50.98255,16.17926,230.74,
1,1,1,2019-05-15 22:28:30,50.98259,16.17922,221.70,
1,1,1,2019-05-15 22:28:45,50.98261,16.17921,223.48,
1,1,1,2019-05-15 22:29:00,50.98260,16.17923,223.48,
1,1,1,2019-05-15 22:29:15,50.98258,16.17926,226.62,
1,1,1,2019-05-15 22:29:30,50.98257,16.17925,231.66,
1,1,1,2019-05-15 22:30:00,50.98261,16.17927,236.81,
1,1,1,2019-05-15 22:30:15,50.98260,16.17922,234.45,
